   -10.154   0.010267    0.82515 1.9819e-06     2.6261    0.49741     1.9851          0   0.010709    0.82368 2.9928e-06     2.4947    0.57832     2.0158          0  0.0074252    0.79612  4.799e-06     2.7942    0.57336     1.8321          0  0.0041263     1.0537 1.1114e-05     2.8723    0.57518     1.8701 1.3276e-09  0.0040918    0.94273 1.4228e-05     2.9985    0.61455     1.2708          0  0.0054192    0.59791 1.8174e-05     3.0563    0.66237     1.0343          0 
   -10.046   0.021218    0.75244 2.0614e-06     2.6284    0.52121     1.9242          0   0.019954    0.77844 3.3692e-06     2.6558    0.54672     1.8474 3.5229e-14   0.015006     0.8331 6.4793e-06      2.674    0.55923     1.7464          0   0.011508    0.84628 1.2916e-05     2.8794    0.50778     1.4999 1.7974e-08  0.0069373    0.87346 1.4563e-05     2.9731    0.50256     1.2412          0  0.0097771    0.60727 1.8819e-05     3.0351    0.43564     1.0215          0 
   -9.9371   0.039335    0.78668 3.4011e-06      2.633    0.56348     1.7619 2.0394e-15   0.036097    0.87886 4.7544e-06     2.5673    0.57174      1.858 7.0421e-05    0.03268    0.89777 9.6785e-06     2.7182    0.55391     1.7284 1.1315e-08    0.02765    0.84941 1.5944e-05     2.8032    0.55083     1.7005 1.7699e-09   0.015181    0.80507  2.554e-05     2.9256    0.54974     1.2854 8.1635e-11   0.016288     0.8029 2.5729e-05     2.9865    0.58724     1.0119          0 
   -9.8285   0.074067    0.88165 4.7448e-06     2.5266    0.57744     1.7972          0   0.071683     0.8859 7.1773e-06      2.581    0.56319     1.7722 1.0678e-07   0.057349     0.9254 1.2497e-05     2.6055    0.55848     1.7069 3.6636e-08   0.047829    0.80726 1.8347e-05     2.7412    0.54137     1.6094 3.0957e-07   0.038479    0.80223 2.6178e-05     2.8736    0.52274     1.3952 3.5153e-09   0.030137    0.76942 2.7094e-05     2.8798    0.51944     1.4567 5.4674e-13 
     -9.72    0.15593    0.83805 5.8546e-06     2.4858    0.54501     1.8365  1.516e-17    0.13658    0.86271 9.6433e-06     2.5124    0.55552     1.7448 1.9942e-05    0.10891     0.8768 1.5123e-05     2.5477    0.54267      1.805 9.3408e-06   0.083841     0.8568 2.2187e-05     2.6523    0.54495     1.7272 2.6815e-06   0.060382     0.9078 2.9047e-05      2.782    0.55783      1.526 7.0856e-05   0.049194     0.8933   3.26e-05     2.8542    0.55133     1.4399 4.5776e-08 
   -9.6114    0.28741    0.86711  7.956e-06     2.4083    0.56429     1.8167 6.8499e-07    0.25322    0.87621 1.0556e-05     2.4081    0.56708     1.8247  1.453e-05    0.21024    0.86783 1.7503e-05     2.4296     0.5568     1.8318 3.6461e-06    0.15658    0.87969 2.6947e-05     2.5478    0.55132     1.7776 1.3541e-06    0.12016    0.85245 3.5259e-05     2.6815    0.54053     1.7155 4.9941e-06   0.096675    0.97113 4.0808e-05     2.7168    0.54527       1.58 6.9658e-09 
   -9.5028    0.52538    0.90381 9.8241e-06     2.3262    0.55787     1.7656 1.2242e-06    0.47901    0.88079 1.3366e-05     2.3335    0.55706     1.8111 1.0217e-06    0.39095    0.85377 2.1239e-05     2.3801    0.55419     1.8725 4.7783e-06    0.28339    0.89732 3.1008e-05     2.4252    0.54319     1.8952 2.1534e-05    0.22197    0.90193  4.204e-05     2.5607    0.54028     1.8418 3.3241e-05    0.20992    0.91297 4.5022e-05     2.6054    0.54685     1.8172 4.1506e-06 
   -9.3942     1.0052    0.86217 1.1416e-05     2.2499    0.55195     1.8427 1.4681e-05    0.87466    0.85588  1.492e-05     2.2557    0.54973     1.8645 1.0476e-05    0.69639    0.83838 2.2985e-05     2.2852    0.55159     1.9263 1.8149e-05    0.51582    0.85812 3.5328e-05      2.328    0.54388     1.9971 9.2516e-06    0.41443    0.88618 4.8082e-05     2.4242    0.54464     2.0087 1.3467e-05    0.37793    0.86654 5.3682e-05     2.4599    0.54343     1.9971 3.2818e-05 
   -9.2857     1.6931    0.73974 1.2636e-05     2.1613    0.56033     1.8547 5.8551e-06     1.4874    0.75863  1.562e-05     2.1605    0.55216      1.921 7.7818e-06     1.2127    0.78272 2.4781e-05     2.1721    0.54826     2.0072 6.3609e-06    0.92813    0.80605 4.0003e-05     2.2133    0.54793     2.1142 6.1277e-06    0.73117    0.84628 5.4372e-05     2.2704    0.55321     2.2153 1.5168e-05    0.72449    0.82288 5.9864e-05     2.3008    0.55524     2.2132 3.9294e-06 
   -9.1771     2.4306    0.55369 1.2306e-05     2.0433    0.57211      1.925 7.4508e-06     2.2454    0.61799 1.5114e-05     2.0443    0.56307      1.989 7.6494e-06     1.9167    0.67628 2.5531e-05     2.0455    0.55493     2.1064 1.6381e-05     1.5268    0.72672 4.4078e-05     2.0492    0.55507     2.2413 1.0762e-05      1.275     0.7689  6.073e-05     2.0884    0.55445     2.3338 2.5428e-05     1.2077    0.77736  6.585e-05     2.1128    0.55554     2.3728 4.2158e-05 
